npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http cache https://registry.npmjs.org/react 35ms (cache hit)
npm http cache https://registry.npmjs.org/nanoid 44ms (cache hit)
npm http cache https://registry.npmjs.org/semver 52ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-x64 216ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-arm 220ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-darwin-x64 221ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-win32-arm64 267ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-s390x 274ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-riscv64 219ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fcolour 461ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-arm64 468ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-win32-x64 491ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linuxmusl-x64 299ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linuxmusl-arm64 201ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-linux-ppc64 553ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-wasm32 582ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-arm 261ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-win32-ia32 590ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-darwin-arm64 590ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/client-only 260ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-darwin-x64 458ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-x64 480ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-arm64 470ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linuxmusl-arm64 462ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-riscv64 496ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-s390x 531ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linux-ppc64 607ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-darwin-arm64 791ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@img%2fsharp-libvips-linuxmusl-x64 798ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/webidl-conversions 39ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/tr46 54ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/is-wsl 143ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/is-docker 154ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/default-browser-id 304ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bundle-name 306ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/run-applescript 47ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-finally 329ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/split2 261ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/string_decoder 275ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/end-of-stream 286ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/process 536ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/events 539ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/abort-controller 541ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fotlp-transformer 474ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fotlp-exporter-base 795ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fcore 802ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fsemantic-conventions 1117ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fcore 1121ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fcore 1154ms (cache updated)
npm http cache https://registry.npmjs.org/@opentelemetry%2fsdk-trace-base 5ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/protobufjs 1046ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fsdk-metrics 1512ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/long 322ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs%2finquire 550ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs%2futf8 551ms (cache updated)
